"cpi","deg","keymap","stimNum","stimID"
11.9759548064733,109.813566076573,1,1,"stim_CR/CR_A_1.png"
12.5970745290879,141.232061260821,1,2,"stim_CR/CR_A_2.png"
12.4959207130271,146.546497609553,1,3,"stim_CR/CR_A_3.png"
12.996341097543,138.30505125335,1,4,"stim_CR/CR_A_4.png"
13.1919306120594,118.07079481265,1,5,"stim_CR/CR_A_5.png"
13.6114378293333,134.805203188582,1,6,"stim_CR/CR_A_6.png"
12.7564387771127,117.691522284001,1,7,"stim_CR/CR_A_7.png"
13.8216457885138,132.654799690156,1,8,"stim_CR/CR_A_8.png"
13.3954886228537,113.573070447737,1,9,"stim_CR/CR_A_9.png"
13.7775234810704,132.314187276424,1,10,"stim_CR/CR_A_10.png"
13.6940813181033,113.495783623031,1,11,"stim_CR/CR_A_11.png"
12.8968109686342,122.4990713926,1,12,"stim_CR/CR_A_12.png"
12.3319351594697,127.445393178021,1,13,"stim_CR/CR_A_13.png"
12.3256206530977,114.683550135374,1,14,"stim_CR/CR_A_14.png"
11.8784603647667,124.988367502434,1,15,"stim_CR/CR_A_15.png"
12.4160497305521,130.19770135755,1,16,"stim_CR/CR_A_16.png"
12.0165756245731,143.129662654875,1,17,"stim_CR/CR_A_17.png"
12.7427116202828,139.817005790869,1,18,"stim_CR/CR_A_18.png"
13.0064429369276,120.335595236562,1,19,"stim_CR/CR_A_19.png"
12.7737918278105,132.90675270873,1,20,"stim_CR/CR_A_20.png"
13.0771036828771,101.830091629801,1,21,"stim_CR/CR_A_21.png"
12.4846393896182,115.927104922297,1,22,"stim_CR/CR_A_22.png"
12.6327932353449,120.380282068129,1,23,"stim_CR/CR_A_23.png"
12.0201380868548,114.861444409824,1,24,"stim_CR/CR_A_24.png"
12.5391747278587,127.903046416257,1,25,"stim_CR/CR_A_25.png"
12.8793088272682,108.431082909858,1,26,"stim_CR/CR_A_26.png"
13.2850405729047,137.595196930156,1,27,"stim_CR/CR_A_27.png"
12.48145354946,129.697253328318,1,28,"stim_CR/CR_A_28.png"
12.7633803662856,113.277399548375,1,29,"stim_CR/CR_A_29.png"
12.8661584994542,99.7060630915225,1,30,"stim_CR/CR_A_30.png"
12.1654205808588,99.7822751724821,1,31,"stim_CR/CR_A_31.png"
14.6141592691489,114.216232873731,1,32,"stim_CR/CR_A_32.png"
13.5183896330822,122.30308193311,1,33,"stim_CR/CR_A_33.png"
12.6640238808553,128.04050825021,1,34,"stim_CR/CR_A_34.png"
12.4224352872456,124.254143780991,1,35,"stim_CR/CR_A_35.png"
12.8302290928307,113.903520177378,1,36,"stim_CR/CR_A_36.png"
12.1500585783718,122.476634979637,1,37,"stim_CR/CR_A_37.png"
12.7143585180972,115.097711399617,1,38,"stim_CR/CR_A_38.png"
11.7183489751782,135.817969648575,1,39,"stim_CR/CR_A_39.png"
12.443863524424,118.757160594841,1,40,"stim_CR/CR_A_40.png"
12.4716122706088,112.857695662096,1,41,"stim_CR/CR_A_41.png"
12.4707234780365,123.594717548752,1,42,"stim_CR/CR_A_42.png"
12.6270481700089,119.090438257447,1,43,"stim_CR/CR_A_43.png"
11.8945324201091,117.766172322647,1,44,"stim_CR/CR_A_44.png"
12.018540982101,101.439350819904,1,45,"stim_CR/CR_A_45.png"
13.6651749704468,90.3469251277924,1,46,"stim_CR/CR_A_46.png"
12.6807647253233,106.755060169029,1,47,"stim_CR/CR_A_47.png"
11.6397992498759,126.633712031982,1,48,"stim_CR/CR_A_48.png"
13.6716445530164,126.24095981868,1,49,"stim_CR/CR_A_49.png"
12.1507090096959,118.47010470173,1,50,"stim_CR/CR_A_50.png"
13.4075854273911,93.9301643481068,1,51,"stim_CR/CR_A_51.png"
13.1849148222642,142.697280935942,1,52,"stim_CR/CR_A_52.png"
12.3931583687078,105.46837657912,1,53,"stim_CR/CR_A_53.png"
12.1600780636239,99.4069354790329,1,54,"stim_CR/CR_A_54.png"
11.904399216134,118.352090911029,1,55,"stim_CR/CR_A_55.png"
13.1253615065835,125.629533038528,1,56,"stim_CR/CR_A_56.png"
14.0237226217714,107.843922990225,1,57,"stim_CR/CR_A_57.png"
13.4532743498435,114.346925217115,1,58,"stim_CR/CR_A_58.png"
