"cpi","deg","keymap","stimNum","stimID"
9.31030692331706,65.719003334307,0,1,"stim_II/II_B_1.png"
13.4697045969058,111.84436548913,0,2,"stim_II/II_B_2.png"
12.6371706692291,106.555752865135,0,3,"stim_II/II_B_3.png"
12.7037728559684,89.7743644564446,0,4,"stim_II/II_B_4.png"
11.6081261817755,78.0151342386289,0,5,"stim_II/II_B_5.png"
10.8461057639268,92.7719664804662,0,6,"stim_II/II_B_6.png"
11.7477801595101,101.300869777302,0,7,"stim_II/II_B_7.png"
10.5787209888984,83.902819758184,0,8,"stim_II/II_B_8.png"
13.1124937857711,108.153424403772,0,9,"stim_II/II_B_9.png"
10.5241883156372,65.1501760043156,0,10,"stim_II/II_B_10.png"
11.4802990359029,86.3149117094495,0,11,"stim_II/II_B_11.png"
10.5254737386785,42.4543880574743,0,12,"stim_II/II_B_12.png"
11.2007291857669,107.452986101412,0,13,"stim_II/II_B_13.png"
9.88541638853865,68.9452560356208,0,14,"stim_II/II_B_14.png"
14.1250949326091,129.940704226961,0,15,"stim_II/II_B_15.png"
12.0792024403896,82.0574797161894,0,16,"stim_II/II_B_16.png"
12.0607532043215,100.274056166722,0,17,"stim_II/II_B_17.png"
12.6042595178228,73.1962074630827,0,18,"stim_II/II_B_18.png"
12.6010392490961,99.7826255806785,0,19,"stim_II/II_B_19.png"
10.6587110916577,73.0685520296314,0,20,"stim_II/II_B_20.png"
14.2619952263298,95.8483425221372,0,21,"stim_II/II_B_21.png"
11.9435644727551,104.711910121257,0,22,"stim_II/II_B_22.png"
11.8027639696173,87.7239888209163,0,23,"stim_II/II_B_23.png"
10.001543157102,77.0121107504686,0,24,"stim_II/II_B_24.png"
10.4228580607615,85.8211706724255,0,25,"stim_II/II_B_25.png"
12.9471444542218,101.574934211904,0,26,"stim_II/II_B_26.png"
12.5787288554333,100.174769382323,0,27,"stim_II/II_B_27.png"
11.617926044054,108.100368167347,0,28,"stim_II/II_B_28.png"
12.9510744271889,92.8562631839776,0,29,"stim_II/II_B_29.png"
9.89478146999771,64.8651063832955,0,30,"stim_II/II_B_30.png"
12.4102880790386,92.8983567509039,0,31,"stim_II/II_B_31.png"
10.0772139618088,49.8022573290073,0,32,"stim_II/II_B_32.png"
13.336623905662,110.088461232595,0,33,"stim_II/II_B_33.png"
11.4624709720904,99.0967785111134,0,34,"stim_II/II_B_34.png"
12.2419815926397,107.921549270698,0,35,"stim_II/II_B_35.png"
13.1940738147509,128.69959152392,0,36,"stim_II/II_B_36.png"
13.3951399490428,115.559251254955,0,37,"stim_II/II_B_37.png"
10.8625724148724,90.7342911017195,0,38,"stim_II/II_B_38.png"
12.126185644907,116.070402622358,0,39,"stim_II/II_B_39.png"
10.2880738006295,77.8875498315604,0,40,"stim_II/II_B_40.png"
11.9499373837036,77.5184261352296,0,41,"stim_II/II_B_41.png"
13.099634441059,84.777231646831,0,42,"stim_II/II_B_42.png"
11.263206648044,72.029584100205,0,43,"stim_II/II_B_43.png"
13.7572094716112,117.637752658167,0,44,"stim_II/II_B_44.png"
11.682703508575,77.3777660397588,0,45,"stim_II/II_B_45.png"
10.9442833106259,86.393099050797,0,46,"stim_II/II_B_46.png"
13.5670885120071,117.856541046056,0,47,"stim_II/II_B_47.png"
12.1568123934313,114.580016551171,0,48,"stim_II/II_B_48.png"
11.3420862285216,82.7909070207091,0,49,"stim_II/II_B_49.png"
11.8878527251969,98.7492926913667,0,50,"stim_II/II_B_50.png"
12.2891609348702,118.445516279088,0,51,"stim_II/II_B_51.png"
12.1301976341062,119.850624406994,0,52,"stim_II/II_B_52.png"
13.7299315931651,115.77316900105,0,53,"stim_II/II_B_53.png"
10.8118923687601,72.9259317425699,0,54,"stim_II/II_B_54.png"
11.728175445999,80.1489694468726,0,55,"stim_II/II_B_55.png"
11.9413293494202,61.4046966728786,0,56,"stim_II/II_B_56.png"
12.2175565654017,105.921419106509,0,57,"stim_II/II_B_57.png"
13.670698226228,105.890152517265,0,58,"stim_II/II_B_58.png"
12.4142246591487,78.6447241781004,0,59,"stim_II/II_B_59.png"
9.73739855304596,70.4736428822002,0,60,"stim_II/II_B_60.png"
10.6919045385413,76.8834443213036,0,61,"stim_II/II_B_61.png"
12.6100027803097,98.7244366364353,0,62,"stim_II/II_B_62.png"
12.4398576156462,85.320627977515,0,63,"stim_II/II_B_63.png"
12.1269058622356,84.3616114640845,0,64,"stim_II/II_B_64.png"
12.4330194122517,88.9620422083387,0,65,"stim_II/II_B_65.png"
11.6001262936068,74.5773935747992,0,66,"stim_II/II_B_66.png"
12.8514324549005,93.9407837080113,0,67,"stim_II/II_B_67.png"
12.6064020910362,84.4965597676504,0,68,"stim_II/II_B_68.png"
9.93934906788347,64.2640878792364,0,69,"stim_II/II_B_69.png"
13.6022753576619,122.739338469586,0,70,"stim_II/II_B_70.png"
11.930494236651,88.2028724324791,0,71,"stim_II/II_B_71.png"
13.030558710476,109.062069851015,0,72,"stim_II/II_B_72.png"
11.4545851648757,93.034127298397,0,73,"stim_II/II_B_73.png"
10.8751292086722,44.2159301527257,0,74,"stim_II/II_B_74.png"
10.0832361237932,65.96640692027,0,75,"stim_II/II_B_75.png"
13.3701529386142,114.494647329984,0,76,"stim_II/II_B_76.png"
13.9150343944586,117.945644612825,0,77,"stim_II/II_B_77.png"
10.993743852733,77.451440540292,0,78,"stim_II/II_B_78.png"
12.5567777718889,95.5617939599991,0,79,"stim_II/II_B_79.png"
10.8710089643014,100.312992027149,0,80,"stim_II/II_B_80.png"
10.4523985677149,74.4406567514973,0,81,"stim_II/II_B_81.png"
11.8725454248969,45.7583749801365,0,82,"stim_II/II_B_82.png"
9.85415068043048,56.9897872662064,0,83,"stim_II/II_B_83.png"
12.1719203903445,70.2507606945903,0,84,"stim_II/II_B_84.png"
9.72467594509144,57.9814815124918,0,85,"stim_II/II_B_85.png"
10.3484211753925,63.9832766377002,0,86,"stim_II/II_B_86.png"
13.238227697211,141.082098519511,0,87,"stim_II/II_B_87.png"
12.846404085954,81.7684710148415,0,88,"stim_II/II_B_88.png"
12.1757220403638,138.900248023693,0,89,"stim_II/II_B_89.png"
11.9219478228113,89.0981728165238,0,90,"stim_II/II_B_90.png"
10.6725174583911,67.2468143527148,0,91,"stim_II/II_B_91.png"
12.2940580110822,88.1332772034811,0,92,"stim_II/II_B_92.png"
10.9031742916053,77.068928612541,0,93,"stim_II/II_B_93.png"
11.5706810066276,81.2391184026842,0,94,"stim_II/II_B_94.png"
12.2792235621784,101.850075225515,0,95,"stim_II/II_B_95.png"
9.96279754684979,46.6804313597689,0,96,"stim_II/II_B_96.png"
12.0743849271636,106.653807711943,0,97,"stim_II/II_B_97.png"
11.9712010950161,94.8912518381737,0,98,"stim_II/II_B_98.png"
13.7400618972871,148.691984321031,0,99,"stim_II/II_B_99.png"
14.114924082935,127.827728729845,0,100,"stim_II/II_B_100.png"
12.6563675064276,112.464267160515,0,101,"stim_II/II_B_101.png"
11.3426809451802,81.2879748904972,0,102,"stim_II/II_B_102.png"
13.0101766254324,76.889067677539,0,103,"stim_II/II_B_103.png"
11.9142006940716,80.7032435910259,0,104,"stim_II/II_B_104.png"
11.1675787594787,64.6120786578257,0,105,"stim_II/II_B_105.png"
11.9973267286554,98.5847900689134,0,106,"stim_II/II_B_106.png"
10.7015099597909,76.1589885633725,0,107,"stim_II/II_B_107.png"
12.2944717017559,140.652632528985,0,108,"stim_II/II_B_108.png"
10.6925354664362,62.0430593502026,0,109,"stim_II/II_B_109.png"
14.7980255379669,152.875821276883,0,110,"stim_II/II_B_110.png"
12.4302385696133,95.3004110941089,0,111,"stim_II/II_B_111.png"
12.9767221391427,104.430265550154,0,112,"stim_II/II_B_112.png"
10.4668148315518,72.3963688424746,0,113,"stim_II/II_B_113.png"
11.3158202753924,89.8154535322579,0,114,"stim_II/II_B_114.png"
11.1275751911908,54.6254063519678,0,115,"stim_II/II_B_115.png"
11.8980034830649,79.468971786776,0,116,"stim_II/II_B_116.png"
9.28808787780042,31.8129145803208,0,117,"stim_II/II_B_117.png"
10.217904388079,88.0025625679552,0,118,"stim_II/II_B_118.png"
11.4604998699011,85.2300545118518,0,119,"stim_II/II_B_119.png"
10.1035551264956,55.4712734569435,0,120,"stim_II/II_B_120.png"
12.6935089886635,108.049636355819,0,121,"stim_II/II_B_121.png"
12.5873097019977,105.557070628999,0,122,"stim_II/II_B_122.png"
13.626427468999,105.051134849648,0,123,"stim_II/II_B_123.png"
10.4842180632727,77.5700473825688,0,124,"stim_II/II_B_124.png"
12.1168386359931,106.101189940044,0,125,"stim_II/II_B_125.png"
10.9952417272175,73.6623148765083,0,126,"stim_II/II_B_126.png"
13.7718735848093,121.485740931748,0,127,"stim_II/II_B_127.png"
12.462210613441,105.004193292152,0,128,"stim_II/II_B_128.png"
12.7866645907577,99.81642837693,0,129,"stim_II/II_B_129.png"
11.4460917454643,89.3792419725588,0,130,"stim_II/II_B_130.png"
11.5762787098563,63.7522592421267,0,131,"stim_II/II_B_131.png"
11.9788810392175,112.060965853908,0,132,"stim_II/II_B_132.png"
10.0372071482799,84.6813115024281,0,133,"stim_II/II_B_133.png"
10.2004683033054,52.7116137333424,0,134,"stim_II/II_B_134.png"
10.7703922555214,100.962626411297,0,135,"stim_II/II_B_135.png"
12.4225678140323,91.0759693959091,0,136,"stim_II/II_B_136.png"
12.5287194067629,75.7556743871993,0,137,"stim_II/II_B_137.png"
10.9254251062003,84.6696483894281,0,138,"stim_II/II_B_138.png"
13.588105079514,137.031859445572,0,139,"stim_II/II_B_139.png"
10.1679991065731,73.6568170628566,0,140,"stim_II/II_B_140.png"
11.920808039364,83.786680013179,0,141,"stim_II/II_B_141.png"
11.4926808013373,63.6029631558561,0,142,"stim_II/II_B_142.png"
12.2784163303459,116.751803166452,0,143,"stim_II/II_B_143.png"
11.6094925981231,61.7026030853589,0,144,"stim_II/II_B_144.png"
10.8998609350898,99.1127635153801,0,145,"stim_II/II_B_145.png"
13.8764249516541,123.753202520285,0,146,"stim_II/II_B_146.png"
12.0243630801146,95.2561233606492,0,147,"stim_II/II_B_147.png"
9.83275104732718,60.2895930596176,0,148,"stim_II/II_B_148.png"
11.618123955632,85.1161000563349,0,149,"stim_II/II_B_149.png"
13.2533389094483,125.543552285029,0,150,"stim_II/II_B_150.png"
