"cpi","deg"
-26.4376239262875,-56.9788851841033
65.9934354867951,-5.72848278985574
47.4926815384239,-11.6047190387384
48.9727301326302,-30.250706159506
24.6250262616773,-43.3165175126345
7.69123919837223,-26.9200372439265
27.7284479891132,-17.44347802522
1.74935530885224,-36.7746447131289
58.05541746158,-9.82952844025347
0.537518125270594,-57.6109155507604
21.7844230200643,-34.0945425450561
0.566083081744878,-82.8284577139174
15.57175968371,-10.6077932206529
-13.6574135880299,-53.3941599604214
80.5576651690914,14.3785602521791
35.0933875642143,-38.8250225375674
34.6834045404768,-18.5843820369761
46.761322618284,-48.6708805965747
46.6897610910248,-19.1304160214684
3.52691314794938,-48.8127199670763
83.5998939184397,-23.5018416420698
32.0792105056688,-13.6534331986033
28.9503104359402,-32.528901310093
-11.0768187310656,-44.4309880550349
-1.71426531641125,-34.643143697305
54.3809878715949,-17.1389619867732
46.1939745651853,-18.6947006863074
24.8428009789772,-9.88847981405844
54.4683206041985,-26.8263742400249
-13.4493006667176,-57.9276595741161
42.4508462008579,-26.7796036101067
-9.3952452931388,-74.6641585233253
63.036086792488,-7.67948751933868
21.3882438242307,-19.8924683209851
38.7107020586593,-10.0871674770019
59.8683069944638,12.9995461376891
64.3364433120621,-1.60083193893943
8.05716477494275,-29.1841209980894
36.1374587757104,-1.03288597515759
-4.70947109712328,-43.4582779649329
32.2208307489684,-43.8684154053005
57.7696542457552,-35.8030759479655
16.9601477343122,-49.96712877755
72.3824327024715,0.708614064629923
26.2823001905545,-44.024704400268
9.8729624583542,-34.0076677213366
68.1575224890466,0.951712273395515
36.8180531873628,-2.68887049869917
18.7130273004807,-38.0101033103232
30.8411716710419,-20.2785636762593
39.7591318860045,1.60612919898673
36.2266140912498,3.16736045221549
71.7762576258915,-1.36314555438886
6.93094152800135,-48.9711869527001
27.2927876888676,-40.9455895034749
32.0295410982274,-61.7725592523571
38.1679236755931,-12.3095343261009
70.4599605828436,-12.3442749808163
42.5383257588605,-42.616973135444
-16.946698821201,-51.6959523531109
4.26454530091825,-44.5739507541071
46.888950673548,-20.3061815150719
43.1079470143599,-35.1993022472055
36.153463605236,-36.2648761510172
42.9559869389273,-31.1532864351793
24.4472509690393,-47.1362293613342
52.2540545533438,-25.621351435543
46.8089353563609,-36.1149335914996
-12.4589096025897,-58.5954579119596
68.9394523924876,6.37704274398405
31.7887608144667,-31.9968084083566
56.2346380105776,-8.81992238776122
21.2130036639055,-26.6287474462256
8.33620463716057,-80.8711887191936
-9.26141947126294,-56.7039923108111
63.7811764136496,-2.78372518890659
75.8896532101914,1.05071623647249
10.9720856162883,-43.94284384412
45.7061727086428,-23.8202289333343
8.24464365114186,-18.5411199698341
-1.05780960633654,-47.288159165003
30.5010094421533,-79.1573611331817
-14.3522071015449,-66.6780141486596
37.1537864520989,-51.943599228233
-17.2294234424125,-65.5761316527868
-3.36841832461144,-58.9074704025553
60.8495043824671,26.7578872439015
52.1423130211993,-39.1461433168428
37.2382675636389,24.3336089152143
31.5988405069177,-31.0020302038625
3.83372129757927,-55.2813173858724
39.8679558018261,-32.0741364405765
8.95942870234101,-44.3678570971766
23.7929112583917,-39.7343128859065
39.5383013817432,-16.8332497494278
-11.937832292227,-78.1328540447012
34.9863317147463,-11.4957692089519
32.6933576670235,-24.5652757353625
72.0013754952691,35.2133159122562
80.3316462874449,12.0308096998277
47.9192779206134,-5.03970315498348
18.7262432262265,-39.6800278994475
55.7817027873875,-44.5677025805122
31.4266820904798,-40.3297293433045
14.8350835439704,-58.2088014913047
33.2739273034529,-20.461344367874
4.47799910646411,-45.3789015962528
39.8771489279079,26.2807028099828
4.2785659208041,-61.0632673886638
95.5116786214873,39.8620236409816
42.8941904358522,-24.110654339879
55.0382697587264,-13.96637161094
-0.73744818773794,-49.5595901750283
18.1293394531646,-30.2050516308245
13.946115359796,-69.3051040533691
31.0667440681089,-41.7011424591378
-26.9313804933241,-94.6523171329769
-6.26879137602126,-32.2193749244942
21.3444415533567,-35.2999394312757
-8.80988607787493,-68.3652517145072
48.7446441925229,-9.94484849353489
46.3846600443942,-12.7143659677792
69.4761659777554,-13.276516833725
-0.350709705051045,-43.8110584638124
35.9297474665127,-12.1097889555063
11.0053717159441,-48.1529834705463
72.7083018846514,4.98415659083057
43.6046802986895,-13.3286741198313
50.8147686835053,-19.0928573589667
21.0242610103186,-30.6897311416013
23.9173046634733,-59.164156397637
32.8640230937221,-5.48781571787968
-10.2842855937808,-35.9096538861909
-6.65625992654732,-71.4315402962862
6.00871678936333,-17.819303987448
42.7237292007179,-28.8044784489899
45.0826534836204,-45.8270284586674
9.45389124889568,-35.9226129006354
68.6245573225337,22.2576216061916
-7.37779763170822,-48.1590921523816
31.5735119858666,-36.9036888742455
22.0595733630521,-59.3300409379377
39.5203628965763,-0.275774259497901
24.6553910694025,-61.441552127379
8.88579855755125,-19.8747072051332
75.0316655923128,7.50355835587208
33.8747351136587,-24.159862932612
-14.8277545038404,-63.0115632670915
24.847199014044,-35.4265554929613
61.1853090988511,9.49283587225467
