"cpi","deg"
-34.1239259135635,22.7242072717054
-70.9375442911926,14.8848421951243
-58.1580741036101,-3.9065910409847
-20.7443650364232,38.0474205907892
-78.5958691587837,-2.13286433271152
-31.5861196526968,7.60997167699748
23.7822344040269,69.5345469176152
-31.7759905991136,59.291106564708
-21.037330937784,26.3996783775659
-24.1596256234438,21.0442446836876
-78.5777697666209,-15.2094684514019
-71.4980476718148,0.196370408057412
-41.4943482176393,12.0075624383393
-65.6974654885147,-12.6771205730694
-24.5322445486056,28.9819941320449
-0.0521383062073149,49.9693320222647
-47.6305440891193,9.05796344623847
2.40694170986768,49.3841119421443
22.0674259733602,61.1235739725758
-58.1202474117658,3.78032727633151
-21.2220939909913,51.2188782468557
-29.7664959092513,38.8493880495037
-19.9955668821546,28.3507441204311
20.9491549838032,106.470911522249
-68.9964037274289,-16.3342515197369
-62.9888466750023,3.60274683669128
-1.49433998474758,50.0773706643293
-45.7072812135947,49.3837988830338
-61.7814242264377,-0.0766144089974148
-49.3938541626572,0.892195161546752
-61.9745374130007,-2.51963518526362
-52.5276333617882,25.0734242239301
-11.8522133721026,28.3327060645328
-41.8576035654336,38.2048355188274
-31.0276388543618,51.057524881813
-5.05092242131167,66.6411409099084
-75.3282783060514,-2.14372444912607
-37.9885961726753,-2.12514728047935
-66.3650167666672,8.01609598178468
-46.3160949473712,-2.752525539736
-48.2627636601948,61.957146256448
-30.6547032189395,33.5898988662878
-13.161428625441,59.9475809233541
-53.8105769642858,27.12815836603
-14.2921654180748,56.7509395219111
-24.2832958863778,21.6852486905256
-36.1941106583049,51.5011855350601
-89.5351243639402,-36.6551917683303
-3.88983528731202,22.8400649781241
-35.2255749445672,-4.42006454546014
-22.0998668193807,30.3262496363743
6.42621835882987,18.6855381536401
-63.0446018987184,-9.53079362570784
-32.9420420155282,12.9590564665363
10.1555502111829,100.067032187273
-60.7650667321761,5.31710201474693
-57.3774603948635,13.8461767338072
-54.9541715782293,6.54736125017034
10.956723800458,60.1671617747188
-75.3835199633407,-27.003393965266
-71.2633889732404,-5.96912933465531
-17.4726604970035,19.9798836832306
-39.9933984277106,37.2924044883056
-76.399011776051,7.11114380130588
-5.38863915867833,67.4966191763351
-87.5436876439079,13.5090353337371
-50.9458271115747,-10.849290150872
0.16097945128115,76.0542177759735
-31.217639181779,36.9092546828629
-49.7884540527932,29.0882034934174
5.33815555132874,90.6928531139566
-62.8866816107156,2.86773585216633
-24.8390560820503,20.9563585284444
-44.1397565778628,8.89504514610377
10.0069913597011,56.440475616698
-43.4627704038726,24.3584058069495
-26.1325373520567,27.4398503544728
-67.6429781461952,7.36283754349456
-28.1647325609743,35.2422383757392
-54.5718540633438,-0.205588207843785
27.4057774812619,55.6905361443967
-43.8879288438085,10.9266378344038
-67.924215640304,-11.4762348209761
-59.6551996318951,-12.3938309456416
-23.7287396450945,29.9712370541919
-26.6259704153933,50.3585570688673
-29.8093387212193,43.4420663656943
-55.2426568132333,22.8826692667515
-50.1478674515783,13.453246041704
-56.2447955753378,21.8892662821912
-12.3769198849511,72.9459236607204
-6.07921927918989,96.503774720282
-23.9134002549921,21.4478735776866
-43.7295729961061,24.3723536549597
-71.6272672632246,3.13381145309819
22.2455271381361,66.6295922848733
4.03578164300021,48.203768909293
-43.9166674686681,27.8172955135012
-32.2268204835075,36.8731028014982
-67.6839920174103,-16.6854167425783
-51.2155641180177,0.943399857860967
-60.1652662305785,-34.0630926024116
-48.3665733407739,29.4897867327332
-28.2705928557156,1.48309963572567
-7.34974372214266,48.8581904324689
-59.2113001060787,21.815274315395
-56.4833980452578,14.7079524828409
-30.1143837181745,32.2738463726164
-67.6161343688488,15.6764467375476
-41.2942484601082,17.4241424126872
-17.4337510938649,43.3847889883105
-15.6758326896276,31.7858872210455
-63.3169352072916,1.98147737708649
4.23908895460037,36.1284228355155
-36.0761835890918,17.453848276394
-29.7947261522571,13.7224533379312
23.3921389082551,38.8944595611774
13.8760339591383,60.2974687410593
-41.1966062911621,10.9961643813783
-65.5242896376796,26.3773662613289
-6.3962691921764,35.5937687410903
-10.3261005825572,68.135650380666
-33.6284812628294,-2.50857116756009
-37.8543427431618,30.2939505891442
21.1535352253506,57.8057149615832
-17.4248165386496,47.7417861594543
1.49945064613367,65.2681689843685
-48.3783844793625,34.7405027737945
-31.5583866210899,42.1590568716306
-55.4125471145118,-14.1501621454239
-39.8817737693283,2.19896660596821
-8.57705597636063,29.3631354822024
-43.0505508176456,16.7288264065302
-53.2402552449332,6.79185658215808
-16.1796464350313,27.5707844573982
-25.5790377911125,19.9434660334256
-27.0327880347713,74.6732399367122
-83.7723412049821,11.8137915241579
-53.9782579065197,31.390221390543
-32.4036213201694,38.587170297474
-7.28611877321445,38.4874234524107
9.47966854678522,62.4997961627043
-32.0971660008651,32.3949289516922
-68.1542800037379,11.7557594779054
-37.5321745372589,21.7600863611416
-43.1030655238052,10.3841199034997
-22.0890079836257,34.0732788254567
-12.3481675641812,34.1202914774008
-34.2785310278058,45.6915654106758
-55.226453403725,-13.8557382027139
