"cpi","deg"
57.5696517250004,-18.6900445216723
25.5095843802264,0.84098779026099
28.9793609735005,-47.9576197936115
25.2476316459566,-43.0908824503176
49.010884515055,37.2670993086948
23.0960645981022,-29.5404584941989
10.9918287635409,41.85608565889
12.5649133639205,19.7616356658396
45.8384476066568,-1.44588681386252
38.9870184973506,-31.7530806456386
34.9149952150198,-26.1973591724342
43.0040031471799,-11.0158487839563
26.7224478657795,-48.645108443929
33.4930457240615,-8.0816826644927
53.5028487962746,-36.3644548735269
36.3811483426726,0.389812945103989
55.0632605128902,-7.05091597604207
38.5767260219473,28.0738044952078
34.559521328377,-18.7255941290499
35.4953696578242,-20.7356275775598
27.7052651446033,-21.583102294018
30.2993746056617,-0.501480085952666
21.6623042650776,-13.9963922501188
30.5926392647622,11.1488470443182
50.4065149560286,2.31385697761616
19.9737066579368,0.226381145173214
49.010108637756,-5.9324363880262
18.7427543165027,-24.2135804572145
22.5277847024416,-6.99043045869628
18.5668452313067,-31.1038021695357
36.3791067886523,-34.9205275697444
36.3184999396779,-29.6669146417842
25.530388121395,21.4599828702721
45.2494346202483,-49.8848625838513
2.81079425519368,-27.5098695216827
38.759307537011,15.3268339292918
40.4630989472914,-5.88350292537196
37.1325789769691,48.8747310095904
42.2725085819419,-19.3335353763858
30.1457506086404,-10.9970257108235
35.4274916094118,-51.751189535086
42.0402966221664,0.644517727104073
22.6753145483883,28.1993795611344
33.9496239112786,-27.5987682626762
29.1295697501671,28.1458785561571
-4.19326132788081,-10.8742616266985
10.7570797526759,-69.1520986873608
52.4537436623244,27.829883269807
32.535193852572,22.8903541666826
21.0952987435135,6.95235219315928
25.6905013295584,24.9779007058698
11.6372134589433,-7.27304572190282
52.7606484830997,-25.88332115606
22.5402087545433,15.8029816160742
24.4987497277616,5.03410406022163
34.8763756564494,17.159354316432
40.1119330320012,-4.95355155417872
42.4896780107709,13.8758631529932
49.7482340931585,47.0505994451588
53.0099579651888,1.90258744680341
24.6474287872302,-26.8481442545785
25.4220622773823,73.987590864577
46.9503236304898,-3.83277388111883
42.0466690939671,-61.6709720219126
14.8753349806956,17.0355531107872
41.7953945117874,53.5536407241949
45.9073858847666,-25.012611335975
21.7216368559446,-34.0027257451658
49.3502105916308,-19.2226991964872
37.2219280208874,23.8562751807405
33.0703251075789,14.3401722191299
29.8243934222652,-3.90331570187572
29.8185928891475,-24.1312403365342
40.9508247744649,7.21853399939763
47.7218747514322,35.4004940986374
35.3580802200675,4.95127880767204
34.6490773863334,-21.7808873255521
27.0662079305613,14.3235241438464
58.1774904782872,-33.7587892264062
43.8521985089816,12.6986049897699
21.2916257655509,-2.04832395785906
34.3933013640909,9.97686870050748
63.8518488490228,-19.1533324949179
30.9560239637274,-28.7003479490043
61.6272042591715,71.5183554015206
37.1313770668514,-19.0757034335558
36.8843529414576,-41.0420031091827
15.5489516252084,16.0153932446544
49.3920922221267,-26.9847987460794
23.5536737756156,-47.6249068296014
21.4671665252208,38.0209781872376
25.9754599142205,-32.5039574693758
9.65767611419239,29.6707012671069
18.428348430254,-17.1760584231779
14.6336511066721,16.2254925151999
53.4735884016432,-11.1499027097
35.3501561896817,41.9486657770095
28.0642567286661,-36.0547671615416
58.8474698595935,44.686459881707
46.7326102790526,-19.0425651561314
38.3750790110723,-13.9667880662195
35.3648088880287,7.7045344895107
22.2696643421637,18.8718770356269
14.7869462466639,-3.79602068126609
34.1593096853624,-65.4510355719327
42.7624478349533,18.5191070574459
23.4291251132305,15.4759155547606
41.2997690491427,-31.8313697392767
40.0982449259942,40.1499623767844
37.2563460347888,35.5413357719693
29.9412710781537,26.641675832176
66.4487520308326,51.2481769890586
36.6316181453224,14.1564369269145
52.310516285298,-72.6977730425282
51.9020337410609,-2.50337460174738
26.0715430203303,-16.5407491877924
58.9942547113386,-13.2050307105896
31.7854711236996,9.64108270180983
39.3870253438007,-0.99213473089464
17.6824115278358,3.32433331827771
44.3083484283213,77.8717866906413
39.6115016562414,-20.2382233139626
-2.48743353330138,38.307489784169
23.1375774401347,22.4889569052692
46.355608634151,-6.40733804888715
37.2163176449385,44.6273325173729
49.6555104937253,40.7556665238435
55.0154581923521,18.5142753107009
22.1574050606489,40.4449228067012
43.4743615738364,-27.6350207046656
40.5637582169905,-4.38300341439681
49.44712960693,-37.79552152723
37.3265623599777,10.416861148812
34.5605320557832,-34.2295570191562
34.9879933349792,-16.3591051693955
16.0006654791282,-2.47140438090532
58.3817908200789,-11.0446596132405
11.9129889966842,-71.4138472410541
28.1862266240282,-9.06096239432151
58.1962633426757,8.87337994892183
49.7255035731255,-49.2091234850538
33.8638550936497,17.2084741168265
32.809344196651,-48.6518885392344
25.9333084053462,-9.2483950085702
33.1978854813926,-3.51632481835909
12.7902688104029,8.1763903127584
32.2852670427098,12.3021794128204
41.42445452939,63.7370241518063
46.5806977060952,-10.2353117687576
30.741187575928,11.9743458919214
